#class tools::wcsv::ntuple
#title TES Hits by Cosmic Rays
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column string Particle
#column double EnergyDeposited
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
#column double Initial Energy
#column string Origin Volume
#column int MigrantID
600,8,e-,2.4799e-23,-20.5602,-584.884,194.5,1.67379,logicThorium_PV,4.6547,worldVolume_PV,-1
600,16,e-,1.47843e-22,-20.8599,-583.566,184.744,8.88663,logicThorium_PV,0.714794,worldVolume_PV,-1
602,42,e-,1.49859e-23,-0.406069,-600.759,180.613,0.897536,logicThorium_PV,13.4251,worldVolume_PV,-1
604,14,gamma,0,-11.9844,-566.874,211.1,0.130157,logicThorium_PV,964.767,worldVolume_PV,-1
604,44,gamma,0,-7.34582,-599.453,194.307,0.20455,logicThorium_PV,583.188,worldVolume_PV,-1
606,3,alpha,1.0571e-21,1.31115,-600.723,206.329,5.58788,logicThorium_PV,4011.16,worldVolume_PV,-1
606,10,e-,2.24393e-23,-7.72148,-599.311,180.688,1.44126,logicThorium_PV,7.31698,worldVolume_PV,-1
606,23,e-,4.49388e-24,-1.14735,-600.732,200.068,0.593807,logicThorium_PV,53.7239,worldVolume_PV,-1
606,22,e-,1.26374e-23,-20.7376,-584.151,187.746,1.51196,logicThorium_PV,4.03613,worldVolume_PV,-1
606,39,anti_nu_e,0,-15.0401,-594.525,180.153,0.223933,logicThorium_PV,317.676,worldVolume_PV,-1
607,17,gamma,0,9.7773,-581.184,176.1,0.21779,logicThorium_PV,755.314,worldVolume_PV,-1
607,17,gamma,0,19.6518,-571.428,198.583,0.344833,logicThorium_PV,755.314,worldVolume_PV,-1
608,9,e-,4.63141e-24,-18.9835,-569.964,207.719,0.88372,logicThorium_PV,9.59898,worldVolume_PV,-1
608,25,e-,2.70971e-24,13.2636,-596.115,181.288,0.44521,logicThorium_PV,79.8818,worldVolume_PV,-1
609,18,e-,1.21342e-24,-2.54127,-600.61,206.678,0.254593,logicThorium_PV,649.199,worldVolume_PV,-1
610,6,e-,1.47881e-23,-3.31245,-580.495,176.1,0.723863,logicThorium_PV,8.39107,worldVolume_PV,-1
610,6,e-,2.08691e-23,-11.14,-589.997,211.1,1.44666,logicThorium_PV,8.39107,worldVolume_PV,-1
610,8,e-,2.22648e-23,21.2455,-579.077,198.7,0.909703,logicThorium_PV,4.65474,worldVolume_PV,-1
610,15,e-,1.71406e-25,10.8965,-563.665,211.1,0.0772564,logicThorium_PV,784.968,worldVolume_PV,-1
610,28,anti_nu_e,0,-1.42634,-558.753,211.1,0.0481519,logicThorium_PV,127.139,worldVolume_PV,-1
610,33,e-,1.73948e-24,-19.5142,-587.925,210.568,0.231662,logicThorium_PV,148.106,worldVolume_PV,-1
611,16,anti_nu_e,0,4.13924,-579.393,211.1,0.128919,logicThorium_PV,841.651,worldVolume_PV,-1
611,19,gamma,0,19.4715,-571.003,209.678,0.130689,logicThorium_PV,968.982,worldVolume_PV,-1
611,25,e-,3.34998e-24,-7.7953,-590.969,211.1,0.338519,logicThorium_PV,65.8888,worldVolume_PV,-1
611,31,alpha,6.84253e-22,11.5793,-595.364,176.1,2.84088,logicThorium_PV,6288.05,worldVolume_PV,-1
611,33,alpha,1.63553e-22,16.1595,-565.713,191.911,1.48256,logicThorium_PV,6778.22,worldVolume_PV,-1
611,36,e-,5.91622e-25,-2.68435,-566.869,176.1,0.114313,logicThorium_PV,121.901,worldVolume_PV,-1
611,36,e-,1.29865e-24,15.7241,-565.219,184.066,0.236355,logicThorium_PV,121.901,worldVolume_PV,-1
611,46,e-,5.65115e-24,-0.510177,-577.358,211.1,0.421626,logicThorium_PV,22.3972,worldVolume_PV,-1
611,48,gamma,0,6.04914,-597.298,211.1,0.179471,logicThorium_PV,860.554,worldVolume_PV,-1
612,9,e-,6.69846e-24,8.70484,-598.898,204.063,0.641745,logicThorium_PV,34.3011,worldVolume_PV,-1
612,19,e-,8.93455e-24,19.267,-588.477,196.377,0.758468,logicThorium_PV,19.78,worldVolume_PV,-1
613,17,gamma,0,5.27443,-600.098,182.684,0.194065,logicThorium_PV,99.496,worldVolume_PV,-1
613,20,gamma,0,-16.0116,-593.484,191.42,0.190415,logicThorium_PV,463.009,worldVolume_PV,-1
613,25,e-,2.87137e-24,-3.97787,-569.687,211.1,0.391944,logicThorium_PV,38.0799,worldVolume_PV,-1
613,33,alpha,4.15264e-22,19.5015,-587.954,193.541,2.65473,logicThorium_PV,5685.35,worldVolume_PV,-1
613,52,e-,3.1816e-26,9.71008,-561.108,211.1,0.136819,logicThorium_PV,454.075,worldVolume_PV,-1
613,51,anti_nu_e,0,21.2487,-579.28,191.766,0.118426,logicThorium_PV,583.639,worldVolume_PV,-1
614,3,alpha,6.1747e-22,-6.11067,-581.395,211.1,3.39003,logicThorium_PV,3948.45,worldVolume_PV,-1
614,31,gamma,0,19.94,-586.859,197.095,0.181975,logicThorium_PV,338.321,worldVolume_PV,-1
614,44,alpha,6.68906e-22,-3.85209,-600.411,201.514,3.41712,logicThorium_PV,6778.22,worldVolume_PV,-1
615,16,anti_nu_e,0,-18.0799,-590.679,178.18,0.196,logicThorium_PV,701.805,worldVolume_PV,-1
615,34,e-,7.3049e-24,-1.83191,-600.684,180.319,0.616322,logicThorium_PV,29.8797,worldVolume_PV,-1
616,3,alpha,9.39854e-22,14.4939,-595.053,185.5,5.86507,logicThorium_PV,4011.16,worldVolume_PV,-1
