#class tools::wcsv::ntuple
#title TES Hits by Cosmic Rays
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column string Particle
#column double EnergyDeposited
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
#column double Initial Energy
#column string Origin Volume
#column int MigrantID
702,15,e-,1.43556e-24,-9.80786,-598.364,192.937,0.308286,logicThorium_PV,329.57,worldVolume_PV,-1
703,35,gamma,0,18.5044,-589.961,207.102,0.283622,logicThorium_PV,1.4687,NA,-1
703,40,e-,2.404e-24,19.0173,-588.995,181.571,0.562592,logicThorium_PV,68.7268,worldVolume_PV,-1
704,53,gamma,0,5.04387,-567.396,211.1,0.293465,logicThorium_PV,583.188,worldVolume_PV,-1
705,24,alpha,1.81731e-22,-20.4395,-573.7,192.829,3.43804,logicThorium_PV,5340.23,worldVolume_PV,-1
707,14,e-,2.54464e-23,-16.4043,-593.021,177.397,1.49013,logicThorium_PV,5.39599,worldVolume_PV,-1
707,17,e-,1.2208e-24,-7.29088,-599.473,207.517,0.251725,logicThorium_PV,412.342,worldVolume_PV,-1
707,40,alpha,9.11384e-23,2.62239,-564.353,211.1,1.57332,logicThorium_PV,8784.86,worldVolume_PV,-1
708,5,anti_nu_e,0,-9.06479,-562.767,211.1,0.113886,logicThorium_PV,10.0142,worldVolume_PV,-1
708,9,e-,1.78895e-24,13.4934,-566.727,176.1,0.294005,logicThorium_PV,22.4789,worldVolume_PV,-1
708,9,e-,1.04762e-23,3.56644,-558.564,198.094,0.764433,logicThorium_PV,22.4789,worldVolume_PV,-1
708,11,e-,8.51977e-24,11.9766,-566.527,176.1,0.661074,logicThorium_PV,3.9039,worldVolume_PV,-1
708,11,e-,3.41414e-23,11.3209,-597.496,188.862,1.62474,logicThorium_PV,3.9039,worldVolume_PV,-1
708,15,e-,1.79631e-24,-5.23762,-600.107,204.701,0.263689,logicThorium_PV,245.745,worldVolume_PV,-1
708,27,alpha,4.92037e-22,-21.0371,-582.513,192.126,2.58299,logicThorium_PV,5685.35,worldVolume_PV,-1
708,32,alpha,1.20406e-22,18.4665,-568.999,176.771,1.65414,logicThorium_PV,6778.22,worldVolume_PV,-1
708,43,alpha,4.14427e-22,-21.2375,-580.243,187.633,2.35018,logicThorium_PV,6050.87,worldVolume_PV,-1
708,46,e-,5.75057e-24,14.3222,-595.211,189.494,0.479559,logicThorium_PV,36.1479,worldVolume_PV,-1
708,49,e-,1.28658e-24,3.84682,-600.412,202.641,0.213954,logicThorium_PV,665.12,worldVolume_PV,-1
708,53,gamma,0,-4.16399,-600.351,201.857,0.191554,logicThorium_PV,2614.5,worldVolume_PV,-1
709,5,anti_nu_e,0,20.7744,-583.984,184.174,0.169327,logicThorium_PV,13.1955,worldVolume_PV,-1
710,17,gamma,0,-20.3997,-573.562,193.951,0.109083,logicThorium_PV,100.417,worldVolume_PV,-1
710,27,e-,5.39592e-23,20.9161,-575.761,199.677,2.23209,logicThorium_PV,4.83151,worldVolume_PV,-1
710,43,alpha,2.26805e-22,9.99327,-565.674,176.1,2.1561,logicThorium_PV,6778.22,worldVolume_PV,-1
711,3,alpha,1.02182e-21,-4.9077,-600.189,194.342,5.86446,logicThorium_PV,4011.16,worldVolume_PV,-1
711,43,gamma,0,-4.76621,-570.634,176.1,0.189271,logicThorium_PV,77.407,worldVolume_PV,-1
711,41,e-,1.28581e-23,19.3373,-573.908,211.1,1.99303,logicThorium_PV,2.58605,worldVolume_PV,-1
712,19,e-,5.99603e-24,9.14096,-581.982,211.1,0.950565,logicThorium_PV,41.4729,worldVolume_PV,-1
712,33,e-,1.11078e-24,13.5554,-595.878,199.828,0.209286,logicThorium_PV,1023.57,worldVolume_PV,-1
713,11,e-,4.58476e-23,-0.350376,-600.76,179.167,2.10518,logicThorium_PV,3.90391,worldVolume_PV,-1
714,3,alpha,1.03725e-21,3.18835,-600.522,177.592,5.1492,logicThorium_PV,4011.16,worldVolume_PV,-1
714,37,anti_nu_e,0,15.4442,-566.138,176.1,0.133466,logicThorium_PV,922.008,worldVolume_PV,-1
716,13,anti_nu_e,0,14.3961,-595.144,180.845,0.175837,logicThorium_PV,509.064,worldVolume_PV,-1
716,21,gamma,0,5.68068,-560.611,211.1,0.11412,logicThorium_PV,463.542,worldVolume_PV,-1
716,48,alpha,5.41457e-22,12.2903,-596.848,180.87,3.0143,logicThorium_PV,6778.22,worldVolume_PV,-1
717,38,alpha,5.26647e-22,-10.4267,-598.029,179.602,4.00863,logicThorium_PV,8784.86,worldVolume_PV,-1
721,3,alpha,9.9641e-22,-12.5997,-596.625,208.735,4.46541,logicThorium_PV,4011.16,worldVolume_PV,-1
