#class tools::wcsv::ntuple
#title TES Hits by Cosmic Rays
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column string Particle
#column double EnergyDeposited
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
#column double Initial Energy
#column string Origin Volume
#column int MigrantID
101,16,e-,9.39009e-25,-5.51662,-567.866,176.1,0.374333,logicThorium_PV,71.0405,worldVolume_PV,-1
101,16,e-,2.22396e-24,-20.1845,-586.158,186.02,0.560259,logicThorium_PV,71.0405,worldVolume_PV,-1
102,38,anti_nu_e,0,1.89202,-584.029,176.1,0.234142,logicThorium_PV,545.692,worldVolume_PV,-1
104,26,e-,1.04807e-23,13.9376,-595.554,182.169,0.749362,logicThorium_PV,18.5599,worldVolume_PV,-1
104,33,alpha,3.74877e-22,-18.196,-582.821,176.1,2.61486,logicThorium_PV,6778.22,worldVolume_PV,-1
104,34,gamma,0,-18.5092,-589.952,176.521,0.0140736,logicThorium_PV,1.4687,NA,-1
104,49,e-,3.70975e-24,-12.3288,-569.257,211.1,0.535996,logicThorium_PV,13.4251,worldVolume_PV,-1
104,54,e-,1.25491e-24,-12.6783,-594.368,176.1,0.236739,logicThorium_PV,340.686,worldVolume_PV,-1
105,19,gamma,0,18.8822,-589.261,197.94,0.163902,logicThorium_PV,12.9764,worldVolume_PV,-1
105,24,alpha,4.96167e-23,-3.31815,-559.944,211.1,1.61657,logicThorium_PV,5448.67,worldVolume_PV,-1
105,45,e-,4.14274e-24,-2.99196,-574.479,211.1,0.404476,logicThorium_PV,24.5109,worldVolume_PV,-1
105,44,e-,2.82868e-24,-0.548579,-564.234,211.1,0.400236,logicThorium_PV,15.3299,worldVolume_PV,-1
106,37,anti_nu_e,0,8.45184,-599.01,181.431,0.219448,logicThorium_PV,828.465,worldVolume_PV,-1
107,21,e-,3.02021e-23,-15.8751,-585.753,211.1,1.58005,logicThorium_PV,3.50245,worldVolume_PV,-1
108,22,gamma,0,-20.6309,-584.605,191.608,0.19341,logicThorium_PV,16.2776,worldVolume_PV,-1
109,11,e-,2.99995e-23,-20.0276,-586.616,199.791,1.96538,logicThorium_PV,3.22409,worldVolume_PV,-1
109,24,alpha,7.6145e-22,-8.75605,-598.875,200.169,4.7088,logicThorium_PV,5423.12,worldVolume_PV,-1
110,9,e-,2.09943e-22,18.0833,-590.674,178.841,3.89547,logicThorium_PV,0.520364,worldVolume_PV,-1
110,12,e-,2.15229e-23,-15.6435,-572.007,176.1,1.14319,logicThorium_PV,1.278,worldVolume_PV,-1
110,12,e-,4.26417e-24,-20.5996,-584.73,176.411,1.82884,logicThorium_PV,1.278,worldVolume_PV,-1
110,15,e-,2.37675e-25,-3.35991,-563.125,176.1,0.0922071,logicThorium_PV,161.84,worldVolume_PV,-1
110,15,e-,1.92988e-24,8.3358,-599.06,187.824,0.297419,logicThorium_PV,161.84,worldVolume_PV,-1
110,14,anti_nu_e,0,-4.5438,-567.356,176.1,0.0705394,logicThorium_PV,793.827,worldVolume_PV,-1
110,25,e-,5.76069e-24,13.7796,-595.69,202.89,0.509276,logicThorium_PV,52.5909,worldVolume_PV,-1
110,35,alpha,6.44268e-22,-7.22012,-599.499,181.873,2.97927,logicThorium_PV,6288.05,worldVolume_PV,-1
