#class tools::wcsv::ntuple
#title TES Hits by Cosmic Rays
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column string Particle
#column double EnergyDeposited
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
#column double Initial Energy
#column string Origin Volume
#column int MigrantID
400,17,e-,3.51215e-24,14.626,-590.527,211.1,0.518752,logicThorium_PV,38.0799,worldVolume_PV,-1
400,25,alpha,1.24012e-22,-9.60018,-563.49,176.1,2.47115,logicThorium_PV,6778.22,worldVolume_PV,-1
400,51,gamma,0,-12.8069,-596.47,203.426,0.230915,logicThorium_PV,2614.5,worldVolume_PV,-1
401,16,e-,1.92678e-23,-0.00536384,-561.955,211.1,3.01332,logicThorium_PV,0.676615,worldVolume_PV,-1
402,5,e-,3.46437e-24,-6.27839,-561.193,211.1,0.545682,logicThorium_PV,3.77371,worldVolume_PV,-1
402,38,alpha,1.4589e-22,-13.048,-566.181,211.1,1.53738,logicThorium_PV,6288.05,worldVolume_PV,-1
403,8,e-,2.99314e-24,2.98918,-559.025,176.1,1.69054,logicThorium_PV,1.2495,worldVolume_PV,-1
403,8,e-,1.94866e-22,-12.5262,-596.679,200.032,4.6361,logicThorium_PV,1.2495,worldVolume_PV,-1
403,12,e-,2.22763e-23,-21.1602,-581.465,194.992,1.16109,logicThorium_PV,5.39599,worldVolume_PV,-1
403,15,e-,2.39044e-24,-20.5702,-584.845,180.626,0.354827,logicThorium_PV,96.4116,worldVolume_PV,-1
403,40,alpha,7.26855e-22,3.20797,-600.519,200.024,3.48838,logicThorium_PV,6050.87,worldVolume_PV,-1
403,42,e-,4.92039e-24,21.2144,-578.283,179.523,0.666511,logicThorium_PV,15.3299,worldVolume_PV,-1
403,50,gamma,0,-10.6121,-587.711,176.1,0.193692,logicThorium_PV,2614.5,worldVolume_PV,-1
404,38,alpha,3.99731e-22,19.6279,-587.656,198.564,3.91268,logicThorium_PV,5685.35,worldVolume_PV,-1
405,20,e-,9.86381e-24,-4.40403,-600.302,205.128,0.968341,logicThorium_PV,19.7799,worldVolume_PV,-1
405,41,alpha,3.36898e-22,-19.221,-588.575,191.001,3.94659,logicThorium_PV,6050.87,worldVolume_PV,-1
406,6,e-,9.62014e-23,6.98664,-573.336,211.1,3.21901,logicThorium_PV,0.605191,worldVolume_PV,-1
